8.001117164990696907e+08,1.675563123949086294e+05,-4.779505315661853326e-01,-5.000845400901807736e-01,1.261514186024124647e+05,1.777602181700934889e+05,4.626716342765711488e+03,3.145812230655128133e+03,5.006051963628845442e+03
8.001118448557014465e+08,1.627085730844438076e+05,-3.645879422426986372e-01,-3.962015745766127028e-01,1.282652061018102104e+05,1.789998092913661094e+05,3.708293975344908176e+03,3.537640249182752996e+03,5.494388607845798106e+03
8.001119726769993305e+08,1.577800953606348485e+05,-2.475491780876730719e-01,-3.020689975114734804e-01,1.291687014089973236e+05,1.807624490649884974e+05,2.712077762556149992e+03,3.864399838406292019e+03,5.853067922708637525e+03
8.001120994017337561e+08,1.529900793264219537e+05,-1.289092849777519478e-01,-2.145210109162223877e-01,1.289076347799238720e+05,1.827433889093003236e+05,1.665199256679275550e+03,4.119345027272589505e+03,6.074145185633908113e+03
8.001121990839987993e+08,1.493980876227505505e+05,-3.457250103299470967e-02,-1.477632147501226068e-01,1.280440392524676863e+05,1.841949300724265631e+05,8.149401786557824607e+02,4.268062225631045294e+03,6.150097774864085295e+03
8.001123119118638039e+08,1.456063611925346777e+05,7.253225875797690569e-02,-7.261641786056444170e-02,1.265803523675646720e+05,1.854506787966232805e+05,-1.603629056154488808e+02,4.378485298848518141e+03,6.130073083179283458e+03
8.001124319401981831e+08,1.419614340927209705e+05,1.860069132600970232e-01,8.902975698520153650e-03,1.247047267114973511e+05,1.860913280094568909e+05,-1.194836884986956875e+03,4.426127369905448177e+03,5.985292716492412183e+03
8.001125446989187002e+08,1.389403595223510638e+05,2.912909010862413939e-01,8.907997136352287237e-02,1.228627119130258507e+05,1.858944490547570167e+05,-2.146049673597560286e+03,4.403967420169732577e+03,5.735580705363955531e+03
8.001126598345636129e+08,1.362668192007355392e+05,3.964610495622107322e-01,1.769066871953994813e-01,1.210885027130425733e+05,1.848476124778228987e+05,-3.079188949931318803e+03,4.314120733201181793e+03,5.371484486969481623e+03
8.001127863624655008e+08,1.337855551609518006e+05,5.078400720068327878e-01,2.836338155257028260e-01,1.194385426395126124e+05,1.827669699812803010e+05,-4.040235779505523624e+03,4.137934669226824553e+03,4.852251574147158863e+03
8.001129031600166559e+08,1.318750916643505916e+05,6.049695922901808798e-01,3.952542599010050450e-01,1.183122853503771621e+05,1.801250818991619744e+05,-4.849847996229625096e+03,3.905340889316015364e+03,4.272153059629098607e+03
8.001130285883512497e+08,1.301635314625250176e+05,7.005990430509905220e-01,5.336750768623551577e-01,1.175965426709549210e+05,1.767634746176542831e+05,-5.618705519361787992e+03,3.584335116934137659e+03,3.554744100100998821e+03
8.001131539317713976e+08,1.287300964711280540e+05,7.836162714244121474e-01,6.959663394913108148e-01,1.173884703498759918e+05,1.731963566345120489e+05,-6.266929694970470337e+03,3.194888136454285359e+03,2.756067419074421196e+03
8.001132779861652851e+08,1.275136635049004108e+05,8.488840805051353078e-01,8.834966397514963932e-01,1.175909067180822749e+05,1.698634271098298195e+05,-6.776696923452746887e+03,2.748192064357136587e+03,1.903008607761741132e+03
8.001133999117474556e+08,1.264611116319457069e+05,8.917250845984541208e-01,1.092858380711048127e+00,1.180133553881664120e+05,1.672027794883556198e+05,-7.139686491023588133e+03,2.257004076002484453e+03,1.022482135367961860e+03
8.001135176139837503e+08,1.255508304875409231e+05,9.090280643355617141e-01,1.311064344344905486e+00,1.184245230738137179e+05,1.655837773091308190e+05,-7.353515891832273155e+03,1.741365813366321390e+03,1.508564044742255987e+02
8.001136174920122623e+08,1.248560680268341675e+05,9.036605178364084390e-01,1.498913382896963409e+00,1.186429069232595211e+05,1.651336284463546181e+05,-7.426768758685037938e+03,1.277882333102255643e+03,-5.921237611337163571e+02
8.001137401784120798e+08,1.241179121325779706e+05,8.725560711817053061e-01,1.719436267620616521e+00,1.186768789999113651e+05,1.658017911091110436e+05,-7.379553717084933851e+03,6.841500489555744480e+02,-1.492135629776205633e+03
8.001138605766054392e+08,1.235594743162589148e+05,8.189406052808222425e-01,1.914400255015855645e+00,1.185241065968947805e+05,1.676000611734697595e+05,-7.187507313745569263e+03,8.468308851318155916e+01,-2.343864332237343206e+03
8.001139824730643034e+08,1.232287409171918407e+05,7.460208554446455809e-01,2.085892104296460658e+00,1.183540039526938781e+05,1.702067112521503586e+05,-6.850350806909483254e+03,-5.287471008373778432e+02,-3.155777781127314483e+03
8.001141006181194782e+08,1.232126776414541528e+05,6.618152994941927103e-01,2.228512330454578194e+00,1.183514828940553707e+05,1.730648904654366779e+05,-6.393401646529086065e+03,-1.119374117378891697e+03,-3.877646792226974867e+03
8.001142076888962984e+08,1.235279532958222553e+05,5.770009150481363314e-01,2.340764170532845245e+00,1.185932638642259553e+05,1.756030620262674056e+05,-5.876322632636843991e+03,-1.642913015763812382e+03,-4.463996007606844614e+03
8.001143326713372469e+08,1.243773307265518233e+05,4.706034336070294977e-01,2.455631143422901008e+00,1.192289628562884318e+05,1.781592648712830560e+05,-5.160651290135263480e+03,-2.229855611892976412e+03,-5.053285586840598626e+03
8.001144600902364254e+08,1.258607665284415707e+05,3.563689596291328976e-01,2.559332719028137859e+00,1.202610329367198719e+05,1.800134371994885732e+05,-4.322549255326002822e+03,-2.790297342909625513e+03,-5.535424442087410171e+03
8.001145872761350870e+08,1.280267889392385259e+05,2.385122012992625384e-01,2.653469814803963267e+00,1.215989551341260230e+05,1.808954640114461945e+05,-3.395845604796443695e+03,-3.300273453406932276e+03,-5.886060268361680755e+03
8.001147136363030672e+08,1.308827506569381803e+05,1.191604876143158021e-01,2.741170246758942497e+00,1.230926398492366570e+05,1.807243257578122721e+05,-2.406827475440949911e+03,-3.747721310134864325e+03,-6.097245582069384909e+03
8.001147923888143301e+08,1.330110646415734664e+05,4.420294722034241730e-02,2.794221327057489379e+00,1.240225242819527193e+05,1.801034736340893724e+05,-1.765711969016622106e+03,-3.992627194290190801e+03,-6.157539235403511157e+03
8.001149067711658478e+08,1.365447415532581508e+05,-6.477898612604832129e-02,2.870687261850298988e+00,1.252333715447263676e+05,1.785906816196614818e+05,-8.139863196770252216e+02,-4.297132519322959524e+03,-6.146464850051886060e+03
8.001150274725823402e+08,1.407671138489106670e+05,-1.791023339704928830e-01,2.952609554268543768e+00,1.261241090354714397e+05,1.764213855712637596e+05,1.997326491161684885e+02,-4.547585042806211277e+03,-6.008858539779915191e+03
8.001151421934721470e+08,1.451396069440199062e+05,-2.862058197381874836e-01,3.033827539877527624e+00,1.263607220195794653e+05,1.741271519386423752e+05,1.154228583750325697e+03,-4.713754499416270846e+03,-5.761254993476386517e+03
8.001152510277558565e+08,1.494881745211081579e+05,-3.855103597217441891e-01,3.116019588946043140e+00,1.258371997339449299e+05,1.720634228080034954e+05,2.036067554326578147e+03,-4.803747686126673216e+03,-5.425824324046868242e+03
8.001153774246594906e+08,1.546058722502989694e+05,-4.966787997554477085e-01,-3.062407920579887310e+00,1.241840715532194590e+05,1.701558497580130061e+05,3.012735758234623972e+03,-4.823330799355444469e+03,-4.921648119455502638e+03
8.001154967957835197e+08,1.593137596513237804e+05,-5.958599777290022326e-01,-2.950774923728901378e+00,1.216778092010707915e+05,1.690202065504680213e+05,3.870890299956608942e+03,-4.757121006567260338e+03,-4.342806888496444117e+03
8.001156234963722229e+08,1.639597904241597280e+05,-6.924638294280764939e-01,-2.814309663898205027e+00,1.183754329336296796e+05,1.684912080482114397e+05,4.695738181183687630e+03,-4.597382307001807931e+03,-3.633099151437899309e+03
8.001157501521396637e+08,1.680292086315695196e+05,-7.766981082552797400e-01,-2.654638739532510616e+00,1.149477873234798753e+05,1.684639610050501360e+05,5.415586872168826631e+03,-4.347824007150540638e+03,-2.841732474489411743e+03
8.001158757186324596e+08,1.713060172336939722e+05,-8.436659602887713882e-01,-2.469909502483862429e+00,1.119615643742108223e+05,1.687017491605977411e+05,6.011991032923455350e+03,-4.015502646264872055e+03,-1.994191702875471265e+03
8.001159993306305408e+08,1.736470427010655403e+05,-8.886866267733996017e-01,-2.262897883741622262e+00,1.098395591741900571e+05,1.690092625478517439e+05,6.474117545860055543e+03,-3.610910861453164216e+03,-1.117005636709339342e+03
8.001161190242960453e+08,1.749810121277775615e+05,-9.084503244194885863e-01,-2.045475524209307228e+00,1.088142319869961066e+05,1.692593984206352907e+05,6.795622119184053190e+03,-3.151969109830129582e+03,-2.449492863059264494e+02
8.001162248784373999e+08,1.753559493496986106e+05,-9.046262111108777093e-01,-1.849402415147470391e+00,1.088459535341563169e+05,1.693899141219025187e+05,6.972457828837378656e+03,-2.696608593543016013e+03,5.307286061530838879e+02
8.001163500106443167e+08,1.748209458343759179e+05,-8.748323078588357005e-01,-1.627199538693212322e+00,1.100098695395109535e+05,1.694154946017278999e+05,7.048505322937032361e+03,-2.106222297817118033e+03,1.435797572249999803e+03
8.001164716144286394e+08,1.733277738766977564e+05,-8.226954319230380674e-01,-1.432087676824875810e+00,1.121769108512006787e+05,1.693316527671091026e+05,6.983759222392212905e+03,-1.487525924780802598e+03,2.285224083134017746e+03
8.001165953566069603e+08,1.709148144359225407e+05,-7.507596734673627203e-01,-1.259207320546692710e+00,1.151655910567029350e+05,1.692133435964570090e+05,6.779515910680953311e+03,-8.230911815728213696e+02,3.100756913885485574e+03
8.001167157105040550e+08,1.678300500018969178e+05,-6.668832336480626788e-01,-1.114827843121624307e+00,1.184695174473734223e+05,1.691925563918763946e+05,6.451327859590505795e+03,-1.540712485042688229e+02,3.830058130542571689e+03
8.001168250219776630e+08,1.645272065294850618e+05,-5.818536876620374887e-01,-1.000975761491884386e+00,1.214446015420706244e+05,1.693952917604296235e+05,6.048097381951271927e+03,4.634633353660834700e+02,4.425051374244500039e+03
8.001169482259967327e+08,1.603989363697823137e+05,-4.786169181061152855e-01,-8.883029887743737474e-01,1.243267945305792091e+05,1.700465090379329922e+05,5.482094816347346750e+03,1.159424723931472727e+03,5.005577560848120811e+03
8.001170761757044792e+08,1.558558794367378578e+05,-3.654422646236162864e-01,-7.844741386189856280e-01,1.263652337397228112e+05,1.713141245445960085e+05,4.781223595467061386e+03,1.868807566265754758e+03,5.494230895905673606e+03
8.001172037919273376e+08,1.512730592088699341e+05,-2.484156112184731091e-01,-6.902647422309655667e-01,1.271978612635162572e+05,1.731064036580259854e+05,3.982587985566608495e+03,2.548448952179716343e+03,5.854031995977737097e+03
8.001173303640753031e+08,1.468651095459265634e+05,-1.297431310331006171e-01,-6.026409023674982324e-01,1.268913065164873988e+05,1.751022070538685657e+05,3.109452467180878557e+03,3.180953541459445660e+03,6.076243781125065652e+03
8.001174555193954706e+08,1.427937230459488928e+05,-1.106100117028814035e-02,-5.187972507590483673e-01,1.257233821023896598e+05,1.768744513306822046e+05,2.185204303184047149e+03,3.752467001460399842e+03,6.158550625229070647e+03
8.001175559762552977e+08,1.398096903988523409e+05,8.442433849582983707e-02,-4.517189420283281298e-01,1.243716073861872283e+05,1.778876661547968979e+05,1.412740601186646018e+03,4.164083257049794156e+03,6.124038083676054157e+03
8.001176746758937836e+08,1.366655380725916475e+05,1.966840588496220066e-01,-3.707127433227788149e-01,1.225259569059905189e+05,1.783949227108474297e+05,4.803285164472812880e+02,4.587759585559196239e+03,5.968164399664460689e+03
8.001177862700133324e+08,1.341107336044032127e+05,3.008259772375941332e-01,-2.908231079375518946e-01,1.207360528909386485e+05,1.780721918135153537e+05,-4.006993673461659000e+02,4.916818598932380155e+03,5.710360958292268151e+03
8.001179039458775520e+08,1.318343663910692558e+05,4.081102636531874772e-01,-2.001886770967486739e-01,1.189693539686220029e+05,1.768607914708481985e+05,-1.317779498957501346e+03,5.184109231997278584e+03,5.326665521469268242e+03
8.001180303456064463e+08,1.298308270053276792e+05,5.189161945339509918e-01,-9.215961566106191383e-02,1.173756697852000652e+05,1.746369212191145634e+05,-2.270078960344145798e+03,5.373436329396379733e+03,4.795123247187160814e+03
8.001181457275807858e+08,1.283461467435117811e+05,6.142506449886370179e-01,1.972269358534071287e-02,1.163049901836668869e+05,1.719256681496395322e+05,-3.092947111140978905e+03,5.453314966322941473e+03,4.211988255847320033e+03
8.001182707921191454e+08,1.270319369500288740e+05,7.086814060039270391e-01,1.598218780608120781e-01,1.156224593454352726e+05,1.685023234284654900e+05,-3.917474218487201142e+03,5.436597457527578626e+03,3.487757328631266773e+03
8.001183958799927235e+08,1.259409646512204781e+05,7.902371498836850972e-01,3.242150512718655064e-01,1.154321322731952678e+05,1.649036883763000660e+05,-4.655591701173520050e+03,5.311229045533631506e+03,2.683535331835643774e+03
8.001185196697424650e+08,1.250038756734021008e+05,8.536572258118021450e-01,5.138376252426211099e-01,1.156392551507511525e+05,1.615585497795546835e+05,-5.286163732493948373e+03,5.081146592289417640e+03,1.826982754636189156e+03
8.001186412454314232e+08,1.241635910751568154e+05,8.943044977792362626e-01,7.245861256550351071e-01,1.160560611584884027e+05,1.588866287382248265e+05,-5.796805627866919167e+03,4.755521625502056850e+03,9.455624564592353636e+02
8.001187339169386625e+08,1.235546725337086245e+05,9.082743400614363694e-01,8.964792909500008955e-01,1.163804310791834141e+05,1.574943431659390335e+05,-6.107807482313335640e+03,4.443961299826109098e+03,2.587590388162627733e+02
8.001188388280599117e+08,1.228922609386947006e+05,9.049476989185446518e-01,1.094061917573425191e+00,1.166297793512305943e+05,1.567670277846613026e+05,-6.373712342527021065e+03,4.029110678745204495e+03,-5.224166762024941590e+02
8.001189610642111301e+08,1.221702633110312745e+05,8.759615933924902453e-01,1.315141040442928011e+00,1.166802649234219862e+05,1.571382944487229688e+05,-6.563957342173240249e+03,3.469239980635776192e+03,-1.421388415758976407e+03
8.001190833748915195e+08,1.215425094263125211e+05,8.230350670393149493e-01,1.515047525836042741e+00,1.165229065989481023e+05,1.586879700134406448e+05,-6.622917214091751703e+03,2.836017649847911798e+03,-2.290099553208166981e+03
8.001192056308987141e+08,1.210768735077660531e+05,7.509207296276744215e-01,1.688726308830390099e+00,1.163315987736174138e+05,1.610650767394657014e+05,-6.550368464249473618e+03,2.141501146277415046e+03,-3.108609503813364427e+03
8.001193246554036140e+08,1.208603943202430382e+05,6.667513854699905762e-01,1.833742786973803884e+00,1.162998331266292953e+05,1.637505336096437823e+05,-6.355856732400221517e+03,1.418380136520878750e+03,-3.840551780115451947e+03
8.001194339866971970e+08,1.209431993590164930e+05,5.804779391606337269e-01,1.949157951455932070e+00,1.165205756232699496e+05,1.661911631970202434e+05,-6.073525352166339871e+03,7.244413940175800235e+02,-4.443246034413322377e+03
8.001195552435442209e+08,1.214347873109690845e+05,4.775256812505959125e-01,2.061361870316200218e+00,1.171066943867352966e+05,1.685379357307321043e+05,-5.650968082979917199e+03,-6.525475620948461142e+01,-5.020546076181859462e+03
8.001196818691905737e+08,1.224828197520095855e+05,3.642558672167377498e-01,2.165214331550083582e+00,1.180980522867752879e+05,1.702949505982180417e+05,-5.096822439356933501e+03,-8.966692901347304314e+02,-5.508197203129196168e+03
8.001198090026181936e+08,1.241543750416981056e+05,2.465820133072757492e-01,2.259896149729778703e+00,1.194089851870535786e+05,1.711322110753395827e+05,-4.437494238235924058e+03,-1.721005012152957761e+03,-5.868171354343539861e+03
8.001199363904843330e+08,1.264881922641126439e+05,1.262742013632369154e-01,2.348667505432246561e+00,1.208997193758146605e+05,1.709294881475059374e+05,-3.688823450731489629e+03,-2.518831923405830821e+03,-6.090260416600170174e+03
8.001200314237989187e+08,1.286563745860122144e+05,3.574360125974834074e-02,2.412758222420687826e+00,1.220119679376441345e+05,1.701087222073075245e+05,-3.083150892189133174e+03,-3.085325394676973701e+03,-6.162492043907080188e+03
8.001201451630226374e+08,1.317000753804575652e+05,-7.272023121292138514e-02,2.488895213901919146e+00,1.231864668726051896e+05,1.684759027301327733e+05,-2.317148966413694779e+03,-3.720390382959413728e+03,-6.142670271659893842e+03
8.001202656916942596e+08,1.353893850818062201e+05,-1.869320267366952892e-01,2.570983077840555353e+00,1.240248917290469544e+05,1.662022003104927426e+05,-1.470984750833909857e+03,-4.330640747704698697e+03,-5.996159870536273957e+03
8.001203798136801720e+08,1.392217682390594855e+05,-2.934778771557950416e-01,2.652215665295773128e+00,1.241869357152482698e+05,1.638629556231124443e+05,-6.519705678236680342e+02,-4.838236074241870483e+03,-5.741534089384836079e+03
8.001204908535776138e+08,1.431481660733530298e+05,-3.947108004983850837e-01,2.736747562439953541e+00,1.235421072452684602e+05,1.617642208562771266e+05,1.477687962949389373e+02,-5.257735880946830548e+03,-5.390549719235646990e+03
8.001206173514571190e+08,1.476882529000313953e+05,-5.057102712336196682e-01,2.842770288421099689e+00,1.217175018717135827e+05,1.599441740222313092e+05,1.045645117118907137e+03,-5.637031388332550705e+03,-4.875163277580132672e+03
8.001207359729274511e+08,1.518293861601762474e+05,-6.038693198496425385e-01,2.955169726266067887e+00,1.190744097850360849e+05,1.589356278872276889e+05,1.859120097960256089e+03,-5.889979670860821898e+03,-4.290592011510051634e+03
8.001208623886243105e+08,1.559137707173069939e+05,-6.996108874617056328e-01,3.093291936732990965e+00,1.156742659147693339e+05,1.585144930768800550e+05,2.679160909756719775e+03,-6.044047609093430765e+03,-3.573602418925717302e+03
8.001209887738934755e+08,1.594569631322324276e+05,-7.826924286015763954e-01,-3.028175313206676655e+00,1.122258962450044783e+05,1.585390281707217218e+05,3.434910221965437358e+03,-6.075001039275121002e+03,-2.776113908766365512e+03
8.001211139784448147e+08,1.622569164283405989e+05,-8.480999738050425396e-01,-2.841392939277618712e+00,1.092828487095159653e+05,1.587734278035874304e+05,4.106183758064331414e+03,-5.982717516646352124e+03,-1.924484135513157071e+03
8.001212371688437462e+08,1.641860724554592744e+05,-8.912142883498185286e-01,-2.632791277257064078e+00,1.072376801731794840e+05,1.590426818566691363e+05,4.679478415727849097e+03,-5.773242968135627962e+03,-1.045179629646532248e+03
8.001213561029989719e+08,1.651861987198852003e+05,-9.089036582899387984e-01,-2.415348266539179001e+00,1.062998358982648642e+05,1.592416203202974284e+05,5.141585284093675909e+03,-5.462099781875314875e+03,-1.750637398577997885e+02
8.001214582169197798e+08,1.653379278873931617e+05,-9.038005960437073272e-01,-2.225843968435682996e+00,1.063899748101869773e+05,1.593266770737169136e+05,5.461123392931094713e+03,-5.113060408591112719e+03,5.752981217021593920e+02
8.001215826718411446e+08,1.646424852669928223e+05,-8.729033379236389445e-01,-2.005027360191614427e+00,1.076073629351427371e+05,1.593130991698762809e+05,5.748768509741303205e+03,-4.591424312298653604e+03,1.477208840632250713e+03
8.001217037621842623e+08,1.630838378588249907e+05,-8.199325927790458435e-01,-1.811281094049999263e+00,1.098273065589571779e+05,1.592051872796864773e+05,5.917432093709731816e+03,-3.990628971451144480e+03,2.323901259429162565e+03
8.001218272105889320e+08,1.606928498071329668e+05,-7.472652959176760978e-01,-1.639460545783395951e+00,1.128706895927135192e+05,1.590787681887272629e+05,5.974329563659332052e+03,-3.294112428180351799e+03,3.137465165207764585e+03
8.001219473178933859e+08,1.577161253255950287e+05,-6.628221466661157191e-01,-1.495955746390798868e+00,1.162089689391396969e+05,1.590713901093896129e+05,5.918170892582606029e+03,-2.546925386721869017e+03,3.864295409746162477e+03
8.001220565180163383e+08,1.545807851419914514e+05,-5.773042533164186585e-01,-1.382649966437724753e+00,1.191776350768110133e+05,1.593139519568053656e+05,5.773255783123691799e+03,-1.819158630353152375e+03,4.456930563374456142e+03
8.001221793637182713e+08,1.507272722995514050e+05,-4.738152244749526121e-01,-1.270655445308108700e+00,1.219728913387723296e+05,1.600508951541572751e+05,5.507039999969571909e+03,-9.591246613260259437e+02,5.032864032260025851e+03
8.001223069727443457e+08,1.465506262355623767e+05,-3.604600442495518031e-01,-1.167317211100103114e+00,1.238360872730667470e+05,1.614444636049022374e+05,5.121046823254890114e+03,-3.638600974098798702e+01,5.516296307657676152e+03
8.001224342452286482e+08,1.424070355639597401e+05,-2.433462103743538885e-01,-1.073445743875469871e+00,1.244544004864423914e+05,1.633485234856937313e+05,4.633752455504665704e+03,8.946760317855178073e+02,5.870406337776842520e+03
8.001225604793421030e+08,1.384958965468136594e+05,-1.246608677183044939e-01,-9.860289145328517968e-01,1.239683246894287149e+05,1.653772052630787657e+05,4.060260279341079695e+03,1.809203741547987192e+03,6.086694998955946176e+03
8.001226535211158991e+08,1.358247823153994977e+05,-3.629541116348796587e-02,-9.234993258580087572e-01,1.230784703014800907e+05,1.666963415146311163e+05,3.587311432885909198e+03,2.466121965258472756e+03,6.156767602946818442e+03
8.001227665073388815e+08,1.328917761820219457e+05,7.130261057924465462e-02,-8.479842706243708728e-01,1.215976576121017861e+05,1.678409294695142307e+05,2.964477129765794871e+03,3.231905242796649418e+03,6.138163375943322535e+03
8.001228864145519733e+08,1.302023001679684967e+05,1.850015711616533609e-01,-7.663103333506576798e-01,1.197665490620224591e+05,1.682957526389987033e+05,2.256575183997395925e+03,3.992105468423344973e+03,5.994195692086029339e+03
8.001229998796311617e+08,1.280782027304591611e+05,2.912295520114827618e-01,-6.854189160931266622e-01,1.179778107230862224e+05,1.678908070006301859e+05,1.554237733272099831e+03,4.648106421956941631e+03,5.742562540894145059e+03
8.001231112138515711e+08,1.263810995352827013e+05,3.932110158567428404e-01,-6.003931406202861476e-01,1.163188127459532261e+05,1.666853145925008866e+05,8.461519285473759737e+02,5.220045897464964582e+03,5.390970719328384803e+03
8.001232368250195980e+08,1.248823749686433002e+05,5.041700410574677660e-01,-4.945935887259002017e-01,1.147075290990927897e+05,1.644380845926618495e+05,3.922314718664389943e+01,5.767124499227309570e+03,4.877666608215828091e+03
8.001233565824545622e+08,1.237955155997322872e+05,6.040796773171634992e-01,-3.802616943923757264e-01,1.135399861987749027e+05,1.615755294984454522e+05,-7.234966336680179211e+02,6.180533513752090585e+03,4.283450975038808792e+03
8.001234819307484627e+08,1.229243104017516598e+05,6.998729100388303426e-01,-2.418917281331591507e-01,1.127783170480315748e+05,1.580710006335354410e+05,-1.499438376956998127e+03,6.490151223263028442e+03,3.565525761540631720e+03
8.001236065988270044e+08,1.222305604853983968e+05,7.826876614611294469e-01,-8.052931816666041021e-02,1.125025101395772945e+05,1.543804673627985467e+05,-2.233448747956171701e+03,6.665631765723235731e+03,2.770152971520355550e+03
8.001237303176867962e+08,1.216220424019340426e+05,8.480931865069204489e-01,1.063314790287429729e-01,1.126411441600791150e+05,1.508766883929338946e+05,-2.910669179644065480e+03,6.704317317391927645e+03,1.918424727321328646e+03
8.001238520693126917e+08,1.210309133535446599e+05,8.912450358958635688e-01,3.152486655650829639e-01,1.130317851867618447e+05,1.479655008749095141e+05,-3.515000232139290802e+03,6.608674126708721815e+03,1.038047455166907866e+03
8.001239697712647915e+08,1.204248629740281031e+05,9.089326454984751891e-01,5.334538787651891267e-01,1.134469855463733402e+05,1.460101461133735429e+05,-4.030511072504255026e+03,6.390815028827102651e+03,1.651604423523571370e+02
8.001240705742604733e+08,1.198674662395352498e+05,9.037411992159737339e-01,7.231802883821373262e-01,1.136810263983887126e+05,1.452106023863758310e+05,-4.411880408604394688e+03,6.108513684642402950e+03,-5.859106994660136252e+02
8.001241933723649979e+08,1.191522868488840759e+05,8.727269731011524367e-01,9.441165899133669992e-01,1.137174246787061711e+05,1.454118482064282580e+05,-4.794840647819435617e+03,5.650303596837871737e+03,-1.488228579359758442e+03
