00001  2013-12-28T18:19:42.500  362.7636863425  441526849.683830     10529.694323  2013-12-28T17:56:27.997  7166430851.999502  -99999.999999  8421030977.412800  8421030977.323722  -9.999999         0.089078  -999.9  -999999999.999999  -99999.999999  -999.9  -999.9
00002  2013-12-28T18:19:43.500  362.7636979166  441526850.683830     10528.420228  2013-12-28T17:56:28.997  7166430851.999502  -99999.999999  8421031052.419700  8421031052.386808   0.050454         0.032891  -999.9           0.007200  -99999.999999  -999.9  -999.9
00003  2013-12-28T18:19:44.500  362.7637094907  441526851.683830     10527.144930  2013-12-28T17:56:29.997  7166430851.999502  -99999.999999  8421031127.388600  8421031127.355090   0.050437         0.033510  -999.9           0.012937  -99999.999999  -999.9  -999.9  
00004  2013-12-28T18:19:45.500  362.7637210648  441526852.683830     10525.868428  2013-12-28T17:56:30.998  7166430851.999502  -99999.999999  8421031202.312700  8421031202.278845   0.050420         0.033855   -66.6          -0.000009  -99999.999999  -999.9  -999.9  
00005  2013-12-28T18:19:46.500  362.7637326388  441526853.683830     10524.590724  2013-12-28T17:56:31.998  7166430851.999502  -99999.999999  8421031277.186800  8421031277.157879   0.050403         0.028921   -66.6           0.003382  -99999.999999  -999.9  -999.9  
00006  2013-12-28T18:19:47.500  362.7637442129  441526854.683830     10523.311818  2013-12-28T17:56:32.998  7166430851.999502  -99999.999999  8421031352.016400  8421031351.991995   0.050387         0.024405   -66.6           0.005409  -99999.999999  -999.9  -999.9  
00007  2013-12-28T18:19:48.500  362.7637557870  441526855.683830     10522.031708  2013-12-28T17:56:33.998  7166430851.999502  -99999.999999  8421031426.809100  8421031426.781001   0.050370         0.028099   -66.6           0.008100  -99999.999999  -999.9  -999.9  
00008  2013-12-28T18:19:49.500  362.7637673611  441526856.683830     10520.750397  2013-12-28T17:56:34.998  7166430851.999502  -99999.999999  8421031501.555900  8421031501.524700   0.050353         0.031199   -66.6          -0.003990  -99999.999999  -999.9  -999.9  
00009  2013-12-28T18:19:50.500  362.7637789351  441526857.683830     10519.467883  2013-12-28T17:56:35.998  7166430851.999502  -99999.999999  8421031576.260400  8421031576.222898   0.050337         0.037501   -66.6           0.001855  -99999.999999  -999.9  -999.9  
00010  2013-12-28T18:19:51.500  362.7637905092  441526858.683830     10518.184167  2013-12-28T17:56:36.998  7166430851.999502  -99999.999999  8421031650.899600  8421031650.875397   0.050320         0.024203   -66.6          -0.004691  -99999.999999  -999.9  -999.9  
00011  2013-12-28T18:19:52.500  362.7638020833  441526859.683830     10516.899250  2013-12-28T17:56:37.999  7166430851.999502  -99999.999999  8421031725.510900  8421031725.482002   0.050303         0.028898   -66.6           0.005973  -99999.999999  -999.9  -999.9  
00012  2013-12-28T18:19:53.500  362.7638136574  441526860.683830     10515.613130  2013-12-28T17:56:38.999  7166430851.999502  -99999.999999  8421031800.071800  8421031800.042516   0.050287         0.029284   -66.6           0.001782  -99999.999999  -999.9  -999.9  
00013  2013-12-28T18:19:54.500  362.7638252314  441526861.683830     10514.325810  2013-12-28T17:56:39.999  7166430851.999502  -99999.999999  8421031874.578000  8421031874.556742   0.050270         0.021258   -66.6           0.001809  -99999.999999  -999.9  -999.9  
00014  2013-12-28T18:19:55.500  362.7638368055  441526862.683830     10513.037287  2013-12-28T17:56:40.999  7166430851.999502  -99999.999999  8421031949.053900  8421031949.024484   0.050253         0.029416   -66.6          -0.000600  -99999.999999  -999.9  -999.9  
00015  2013-12-28T18:19:56.500  362.7638483796  441526863.683830     10511.747564  2013-12-28T17:56:41.999  7166430851.999502  -99999.999999  8421032023.472600  8421032023.445543   0.050237         0.027057   -66.5           0.000091  -99999.999999  -999.9  -999.9  
00016  2013-12-28T18:19:57.500  362.7638599537  441526864.683830     10510.456639  2013-12-28T17:56:42.999  7166430851.999502  -99999.999999  8421032097.852700  8421032097.819723   0.050220         0.032977   -66.5          -0.004991  -99999.999999  -999.9  -999.9  
00017  2013-12-28T18:19:58.500  362.7638715277  441526865.683830     10509.164514  2013-12-28T17:56:43.999  7166430851.999502  -99999.999999  8421032172.172200  8421032172.146825   0.050204         0.025375   -66.5           0.005955  -99999.999999  -999.9  -999.9  
00018  2013-12-28T18:19:59.500  362.7638831018  441526866.683830     10507.871188  2013-12-28T17:56:44.999  7166430851.999502  -99999.999999  8421032246.444201  8421032246.426650   0.050187         0.017550   -66.5          -0.011445  -99999.999999  -999.9  -999.9  
00019  2013-12-28T18:20:00.500  362.7638946759  441526867.683830     10506.576661  2013-12-28T17:56:46.000  7166430851.999502  -99999.999999  8421032320.682300  8421032320.659000   0.050170         0.023299   -66.5           0.013300  -99999.999999  -999.9  -999.9  
00020  2013-12-28T18:20:01.500  362.7639062499  441526868.683830     10505.280934  2013-12-28T17:56:47.000  7166430851.999502  -99999.999999  8421032394.866500  8421032394.843675   0.050154         0.022825   -66.5          -0.010354  -99999.999999  -999.9  -999.9  
00021  2013-12-28T18:20:02.500  362.7639178240  441526869.683830     10503.984006  2013-12-28T17:56:48.000  7166430851.999502  -99999.999999  8421032469.011500  8421032468.980476   0.050137         0.031024   -66.5          -0.001518  -99999.999999  -999.9  -999.9  
00022  2013-12-28T18:20:03.500  362.7639293981  441526870.683830     10502.685879  2013-12-28T17:56:49.000  7166430851.999502  -99999.999999  8421032543.100900  8421032543.069203   0.050121         0.031696   -66.5          -0.020018  -99999.999999  -999.9  -999.9  
