00003  2013-12-28T18:19:45.500  362.7637210648  441526852.683830     10525.868428  2013-12-28T17:56:30.998  7166430851.999502  -99999.999999  2296644873.358000  2296644873.345947   0.010922         0.012053   -81.6           0.000564  -99999.999999  -999.9  -999.9
00004  2013-12-28T18:19:46.500  362.7637326388  441526853.683830     10524.590724  2013-12-28T17:56:31.998  7166430851.999502  -99999.999999  2296644893.781600  2296644893.767501   0.010918         0.014099   -81.7           0.002645  -99999.999999  -999.9  -999.9
00005  2013-12-28T18:19:47.500  362.7637442129  441526854.683830     10523.311818  2013-12-28T17:56:32.998  7166430851.999502  -99999.999999  2296644914.191700  2296644914.176806   0.010914         0.014894   -81.7           0.005655  -99999.999999  -999.9  -999.9
00006  2013-12-28T18:19:48.500  362.7637557870  441526855.683830     10522.031708  2013-12-28T17:56:33.998  7166430851.999502  -99999.999999  2296644934.592400  2296644934.573809   0.010909         0.018591   -81.7           0.007309  -99999.999999  -999.9  -999.9
00007  2013-12-28T18:19:49.500  362.7637673611  441526856.683830     10520.750397  2013-12-28T17:56:34.998  7166430851.999502  -99999.999999  2296644954.965800  2296644954.958454   0.010905         0.007346   -81.8          -0.003745  -99999.999999  -999.9  -999.9
00008  2013-12-28T18:19:50.500  362.7637789351  441526857.683830     10519.467883  2013-12-28T17:56:35.998  7166430851.999502  -99999.999999  2296644975.345600  2296644975.330690   0.010901         0.014910   -81.7           0.003464  -99999.999999  -999.9  -999.9
00009  2013-12-28T18:19:51.500  362.7637905092  441526858.683830     10518.184167  2013-12-28T17:56:36.998  7166430851.999502  -99999.999999  2296644995.695200  2296644995.690463   0.010897         0.004737   -81.7          -0.006191  -99999.999999  -999.9  -999.9
00010  2013-12-28T18:19:52.500  362.7638020833  441526859.683830     10516.899250  2013-12-28T17:56:37.999  7166430851.999502  -99999.999999  2296645016.054400  2296645016.037719   0.010893         0.016681   -81.7           0.006164  -99999.999999  -999.9  -999.9
00011  2013-12-28T18:19:53.500  362.7638136574  441526860.683830     10515.613130  2013-12-28T17:56:38.999  7166430851.999502  -99999.999999  2296645036.385000  2296645036.372406   0.010888         0.012595   -81.6           0.002655  -99999.999999  -999.9  -999.9
00012  2013-12-28T18:19:54.500  362.7638252314  441526861.683830     10514.325810  2013-12-28T17:56:39.999  7166430851.999502  -99999.999999  2296645056.704900  2296645056.694467   0.010884         0.010433   -81.6           0.001100  -99999.999999  -999.9  -999.9
00013  2013-12-28T18:19:55.500  362.7638368055  441526862.683830     10513.037287  2013-12-28T17:56:40.999  7166430851.999502  -99999.999999  2296645077.014100  2296645077.003851   0.010880         0.010249   -81.5          -0.000300  -99999.999999  -999.9  -999.9
00014  2013-12-28T18:19:56.500  362.7638483796  441526863.683830     10511.747564  2013-12-28T17:56:41.999  7166430851.999502  -99999.999999  2296645097.310800  2296645097.300505   0.010876         0.010295   -81.5          -0.000345  -99999.999999  -999.9  -999.9
00015  2013-12-28T18:19:57.500  362.7638599537  441526864.683830     10510.456639  2013-12-28T17:56:42.999  7166430851.999502  -99999.999999  2296645117.591200  2296645117.584372   0.010872         0.006828   -81.5          -0.004963  -99999.999999  -999.9  -999.9
00016  2013-12-28T18:19:58.500  362.7638715277  441526865.683830     10509.164514  2013-12-28T17:56:43.999  7166430851.999502  -99999.999999  2296645137.871100  2296645137.855401   0.010867         0.015699   -81.5           0.006091  -99999.999999  -999.9  -999.9
00017  2013-12-28T18:19:59.500  362.7638831018  441526866.683830     10507.871188  2013-12-28T17:56:44.999  7166430851.999502  -99999.999999  2296645158.109700  2296645158.113535   0.010863        -0.003835   -81.5          -0.011854  -99999.999999  -999.9  -999.9
00018  2013-12-28T18:20:00.500  362.7638946759  441526867.683830     10506.576661  2013-12-28T17:56:46.000  7166430851.999502  -99999.999999  2296645178.381200  2296645178.358721   0.010859         0.022479   -81.5           0.013409  -99999.999999  -999.9  -999.9
00019  2013-12-28T18:20:01.500  362.7639062499  441526868.683830     10505.280934  2013-12-28T17:56:47.000  7166430851.999502  -99999.999999  2296645198.589600  2296645198.590906   0.010855        -0.001306   -81.5          -0.010055  -99999.999999  -999.9  -999.9
00020  2013-12-28T18:20:02.500  362.7639178240  441526869.683830     10503.984006  2013-12-28T17:56:48.000  7166430851.999502  -99999.999999  2296645218.819800  2296645218.810034   0.010851         0.009766   -81.5          -0.001900  -99999.999999  -999.9  -999.9
00021  2013-12-28T18:20:03.500  362.7639293981  441526870.683830     10502.685879  2013-12-28T17:56:49.000  7166430851.999502  -99999.999999  2296645239.007500  2296645239.016051   0.010847        -0.008551   -81.6          -0.019800  -99999.999999  -999.9  -999.9
00022  2013-12-28T18:20:04.500  362.7639409722  441526871.683830     10501.386552  2013-12-28T17:56:50.000  7166430851.999502  -99999.999999  2296645259.210100  2296645259.208901   0.010842         0.001199   -81.6          -0.008318  -99999.999999  -999.9  -999.9
00023  2013-12-28T18:20:05.500  362.7639525462  441526872.683830     10500.086025  2013-12-28T17:56:51.000  7166430851.999502  -99999.999999  2296645279.370200  2296645279.388533   0.010838        -0.018332   -81.6          -0.025318  -99999.999999  -999.9  -999.9
00024  2013-12-28T18:20:06.500  362.7639641203  441526873.683830     10498.784299  2013-12-28T17:56:52.000  7166430851.999502  -99999.999999  2296645299.560900  2296645299.554889   0.010834         0.006011   -81.6          -0.001764  -99999.999999  -999.9  -999.9
